Date,(RF) Risk-Free Return Rate (One Month Treasury Bill Rate),(MKT) Market Return,(MKT-Rf) Excess Return on the Market ,(SMB) Small-Minus-Big Return,(HML) High-Minus-Low Return,(RMW) Robust Minus Weak Return,(CMA) Conservative Minus Aggressive Return,(MOM) Momentum,Amihud LIQ,Adjusted_CPU_Daily,Close,Daily Log Return
5/15/2013,0,0.0051,0.0051,-0.0009,0.0021,-0.0005,0.0033,0.0048,1.51E-15,1.731458815,1658.78,0.005101065
5/16/2013,0,-0.005,-0.005,0.0017,-0.0025,0.0011,-0.0038,-0.008,1.56E-15,1.731458815,1650.47,-0.005022297
5/17/2013,0,0.0104,0.0104,0.0007,0.0031,0.0009,-0.0014,-0.0008,3.22E-15,1.731458815,1667.47,0.010247412
5/20/2013,0,-0.0006,-0.0006,0.004,0.0048,0.0023,-0.002,-0.0098,2.33E-16,1.731458815,1666.29,-0.000707909
5/21/2013,0,0.0016,0.0016,-0.0007,-0.0006,0.002,0.0022,0,5.28E-16,1.731458815,1669.16,0.001720908
5/22/2013,0,-0.0092,-0.0092,-0.0068,-0.0014,0.0027,0.0034,0.0008,2.07E-15,1.731458815,1655.35,-0.008308039
5/23/2013,0,-0.0019,-0.0019,0.0048,-0.0011,-0.0002,0.0009,0.001,8.09E-16,1.731458815,1650.51,-0.002928136
5/24/2013,0,-0.0006,-0.0006,0.0016,0.0007,-0.0007,0.0001,0.0015,2.18E-16,1.731458815,1649.6,-0.000551497
5/28/2013,0,0.0077,0.0077,0.0067,0.0023,-0.0018,-0.0015,0.0043,1.98E-15,1.731458815,1660.06,0.006320912
5/29/2013,0,-0.007,-0.007,-0.0026,0.0059,-0.0031,-0.0031,-0.006,2.15E-15,1.731458815,1648.36,-0.007072892
5/30/2013,0,0.005,0.005,0.0036,0.0048,-0.0053,-0.0003,0.0015,1.14E-15,1.731458815,1654.41,0.003663596
5/31/2013,0,-0.0131,-0.0131,0.0049,-0.0026,0.002,-0.0014,-0.0024,3.88E-15,1.731458815,1630.74,-0.01441055
06/03/2013,0,0.0048,0.0048,0.0017,0.0007,0.0024,-0.0008,-0.0037,1.64E-15,3.413495055,1640.42,0.005918407
06/04/2013,0,-0.0055,-0.0055,-0.0027,-0.0015,0.0035,-0.0007,-0.0044,1.67E-15,3.413495055,1631.38,-0.005526024
06/05/2013,0,-0.0138,-0.0138,0.0004,-0.0024,0.0015,-0.0014,-0.0053,4.27E-15,3.413495055,1608.9,-0.013875567
06/06/2013,0,0.0089,0.0089,0.0018,0.0021,-0.0052,0.0035,0.0084,2.64E-15,3.413495055,1622.56,0.008454433
06/07/2013,0,0.013,0.013,-0.0044,0.0006,-0.0028,-0.0004,0.0054,4.14E-15,3.413495055,1643.38,0.012749948
06/10/2013,0,0.0007,0.0007,0.0066,0.002,-0.0023,-0.0015,0.0011,1.28E-16,3.413495055,1642.81,-0.000346906
06/11/2013,0,-0.0104,-0.0104,-0.0001,-0.0057,0.0045,0.0001,-0.0031,3.29E-15,3.413495055,1626.13,-0.010205232
06/12/2013,0,-0.0082,-0.0082,0.0007,-0.0005,0.0024,0.0018,-0.0035,2.93E-15,3.413495055,1612.52,-0.008404786
6/13/2013,0,0.0147,0.0147,0.0014,0.0034,-0.0021,0.003,0.0051,4.78E-15,3.413495055,1636.36,0.01467609
6/14/2013,0,-0.0059,-0.0059,-0.0027,-0.0057,0.0021,-0.0004,0.0025,2.22E-15,3.413495055,1626.73,-0.005902398
6/17/2013,0,0.0074,0.0074,-0.0007,0.0012,-0.0023,-0.0032,0.0029,2.64E-15,3.413495055,1639.04,0.00753884
6/18/2013,0,0.008,0.008,0.0037,-0.0008,-0.0001,0.0001,0.0012,2.71E-15,3.413495055,1651.81,0.007760952
6/19/2013,0,-0.0128,-0.0128,0.002,0.0015,-0.0007,-0.0031,0.0009,4.35E-15,3.413495055,1628.93,-0.013948299
6/20/2013,0,-0.0245,-0.0245,0.0006,0.004,0.0006,-0.0015,-0.0067,5.91E-15,3.413495055,1588.19,-0.025328355
6/21/2013,0,0.0013,0.0013,0.0023,-0.0007,-0.0015,0.0014,-0.0065,5.20E-16,3.413495055,1592.43,0.002666148
6/24/2013,0,-0.0119,-0.0119,0.0004,-0.0066,0.0026,-0.0013,-0.0038,2.95E-15,3.413495055,1573.09,-0.012219314
6/25/2013,0,0.0096,0.0096,0.0005,0.0081,-0.0034,0.003,0.0055,2.85E-15,3.413495055,1588.03,0.009452416
6/26/2013,0,0.0092,0.0092,-0.0071,-0.0016,0.0003,0.0018,0.0061,3.01E-15,3.413495055,1603.26,0.009544802
6/27/2013,0,0.0077,0.0077,0.0084,0.0037,-0.0046,0.003,0.005,2.05E-15,3.413495055,1613.2,0.006180728
6/28/2013,0,-0.0033,-0.0033,0.003,-0.0013,0.0015,-0.003,-0.0044,9.68E-16,3.413495055,1606.28,-0.004298837
07/01/2013,0,0.0071,0.0071,0.007,-0.0012,-0.0035,-0.0001,0.0045,1.93E-15,4.633397532,1614.96,0.005389242
07/02/2013,0,-0.001,-0.001,0.0002,0.0005,0.001,-0.0009,-0.0008,1.83E-16,4.633397532,1614.08,-0.000545054
07/03/2013,0,0.0011,0.0011,0.0016,-0.0021,0.0014,-0.0008,0.0003,4.67E-16,4.633397532,1615.41,0.00082366
07/05/2013,0,0.0111,0.0111,0.004,0.0047,-0.0034,0.0017,0.0057,4.25E-15,4.633397532,1631.89,0.010150058
07/08/2013,0,0.0053,0.0053,-0.0014,0.0004,0.0018,0.0011,0.0021,1.64E-15,4.633397532,1640.46,0.005237838
07/09/2013,0,0.0074,0.0074,0.0005,0.003,-0.0001,0.0002,0.0014,2.49E-15,4.633397532,1652.32,0.007203671
07/10/2013,0,0.0006,0.0006,0.003,-0.0037,-0.0007,-0.0011,-0.0036,6.57E-17,4.633397532,1652.62,0.000181546
07/11/2013,0,0.0132,0.0132,-0.0017,-0.0066,-0.0013,-0.0016,0.0008,4.20E-15,4.633397532,1675.02,0.013463198
07/12/2013,0,0.0033,0.0033,-0.0004,0.002,-0.0067,0.0004,0.0049,1.09E-15,4.633397532,1680.19,0.003081777
7/15/2013,0,0.002,0.002,0.0054,0.0033,-0.0001,0.0009,-0.0013,5.60E-16,4.633397532,1682.5,0.0013739
7/16/2013,0,-0.0041,-0.0041,0.0003,0.0009,0.0012,0.0024,-0.0062,1.29E-15,4.633397532,1676.26,-0.003715661
7/17/2013,0,0.003,0.003,-0.0004,0.0019,-0.0043,0.0002,0.0033,9.41E-16,4.633397532,1680.91,0.002770192
7/18/2013,0,0.0054,0.0054,0.0013,0.0096,-0.0017,0.002,0.002,1.55E-15,4.633397532,1689.37,0.005020365
7/19/2013,0,0.0009,0.0009,-0.0013,0.0027,-0.0034,0.0048,0.0006,5.18E-16,4.633397532,1692.09,0.001608773
7/22/2013,0,0.0022,0.0022,0.0012,0.0033,-0.0009,0.0008,0.0017,7.76E-16,4.633397532,1695.53,0.002030925
7/23/2013,0,-0.0015,-0.0015,0.0013,0.003,-0.0005,0.0026,-0.0025,6.37E-16,4.633397532,1692.39,-0.001853645
7/24/2013,0,-0.0039,-0.0039,-0.0028,-0.0027,0.0067,-0.0009,0.0007,1.22E-15,4.633397532,1685.94,-0.003818459
7/25/2013,0,0.0042,0.0042,0.0049,-0.0036,-0.0047,-0.0022,-0.0001,8.18E-16,4.633397532,1690.25,0.002553175
7/26/2013,0,0.0002,0.0002,-0.0064,-0.0029,0.0015,-0.0017,0.0002,3.19E-16,4.633397532,1691.65,0.000827937
7/29/2013,0,-0.0037,-0.0037,-0.003,-0.0031,0.0033,-0.0015,-0.0043,1.41E-15,4.633397532,1685.33,-0.003742994
7/30/2013,0,0.0012,0.0012,0.0017,-0.005,0.0013,-0.0006,0.0011,1.20E-16,4.633397532,1685.96,0.000373744
7/31/2013,0,0.0009,0.0009,0.0018,0.0013,-0.0003,-0.0008,0.0062,3.79E-17,4.633397532,1685.73,-0.00013643
08/01/2013,0,0.014,0.014,0.0008,0.0009,-0.0018,-0.0015,0.0062,3.48E-15,2.299357289,1706.87,0.01246258
08/02/2013,0,0.002,0.002,-0.0024,-0.0032,-0.0002,-0.0007,0.005,5.50E-16,2.299357289,1709.67,0.001639086
08/05/2013,0,-0.0007,-0.0007,0.0047,-0.0015,-0.0005,-0.0005,-0.0013,6.17E-16,2.299357289,1707.14,-0.001480914
08/06/2013,0,-0.0068,-0.0068,-0.0035,-0.001,0.0032,-0.0005,-0.0042,1.94E-15,2.299357289,1697.37,-0.005739461
08/07/2013,0,-0.0042,-0.0042,-0.0038,-0.0001,0.0033,0.0008,-0.0039,1.35E-15,2.299357289,1690.91,-0.003813149
08/08/2013,0,0.0047,0.0047,-0.0001,0.0004,-0.0001,0.0013,0.0011,1.26E-15,2.299357289,1697.48,0.003877953
08/09/2013,0,-0.0029,-0.0029,0.0012,-0.0019,0.0014,-0.0016,0.0011,1.29E-15,2.299357289,1691.42,-0.003576386
08/12/2013,0,-0.0002,-0.0002,0.0056,-0.0023,0.0015,-0.0007,-0.0023,4.41E-16,2.299357289,1689.47,-0.001153543
8/13/2013,0,0.002,0.002,-0.0029,-0.0005,0.0004,-0.0012,0.0001,9.70E-16,2.299357289,1694.16,0.002772172
8/14/2013,0,-0.005,-0.005,0.0014,0.0029,-0.0003,0.0006,-0.0029,1.93E-15,2.299357289,1685.39,-0.005190052
8/15/2013,0,-0.0147,-0.0147,-0.0037,0.0028,-0.0005,0.0003,-0.0088,4.55E-15,2.299357289,1661.32,-0.014384524
8/16/2013,0,-0.0026,-0.0026,0.0004,0.0013,-0.0015,-0.0013,0.0042,1.12E-15,2.299357289,1655.83,-0.003310073
8/19/2013,0,-0.0062,-0.0062,-0.0026,-0.0075,0.006,-0.0033,-0.0018,2.23E-15,2.299357289,1646.06,-0.00591784
8/20/2013,0,0.0053,0.0053,0.0087,0.0009,-0.0032,0.0009,0.0048,1.39E-15,2.299357289,1652.35,0.003813963
8/21/2013,0,-0.0059,-0.0059,-0.0007,-0.0043,-0.001,-0.0029,0.0025,2.17E-15,2.299357289,1642.8,-0.005796414
8/22/2013,0,0.0093,0.0093,0.0051,0.0007,-0.003,-0.002,0.0036,3.67E-15,2.299357289,1656.96,0.008582495
8/23/2013,0,0.0038,0.0038,-0.0027,-0.0015,0.0011,-0.0024,-0.0031,1.65E-15,2.299357289,1663.5,0.003939218
8/26/2013,0,-0.0029,-0.0029,0.0048,-0.0048,-0.0012,-0.0027,0.001,1.81E-15,2.299357289,1656.78,-0.004047857
8/27/2013,0,-0.0175,-0.0175,-0.0075,-0.0034,0.0064,0.0004,-0.0097,5.49E-15,2.299357289,1630.48,-0.01600151
8/28/2013,0,0.003,0.003,0.0011,0.0008,0,-0.0008,0.0031,1.09E-15,2.299357289,1634.96,0.002743889
8/29/2013,0,0.0034,0.0034,0.0076,-0.0044,-0.0035,-0.0025,0.0075,8.53E-16,2.299357289,1638.17,0.001961426
8/30/2013,0,-0.0047,-0.0047,-0.0115,-0.0019,0.0001,-0.0009,-0.0044,1.28E-15,2.299357289,1632.97,-0.003179322
09/03/2013,0,0.0046,0.0046,0.0005,0.0017,-0.0049,-0.0024,0.0096,1.22E-15,5.30578208,1639.77,0.004155545
09/04/2013,0,0.0083,0.0083,0,-0.0018,-0.0011,0.0007,0.0047,2.66E-15,5.30578208,1653.08,0.008084226
09/05/2013,0,0.0019,0.0019,0.0019,0.0041,-0.0019,-0.0006,0.0008,4.45E-16,5.30578208,1655.08,0.001209132
09/06/2013,0,0,0,-0.0001,0.0002,-0.0017,-0.0009,-0.0022,1.89E-17,5.30578208,1655.17,5.44E-05
09/09/2013,0,0.0109,0.0109,0.0043,-0.0022,-0.0018,-0.0015,-0.0002,3.45E-15,5.30578208,1671.71,0.009943332
09/10/2013,0,0.008,0.008,0.0006,0.002,-0.0013,0.0003,0.0072,2.12E-15,5.30578208,1683.99,0.007318923
09/11/2013,0,0.0028,0.0028,-0.0025,0.0004,0.0019,0.0011,-0.0004,1.04E-15,5.30578208,1689.13,0.003047626
09/12/2013,0,-0.0032,-0.0032,-0.0029,-0.0037,0.0015,-0.0016,0.0005,1.17E-15,5.30578208,1683.42,-0.003386165
9/13/2013,0,0.0029,0.0029,0.0028,-0.0005,0.0016,0.0023,-0.0003,1.06E-15,5.30578208,1687.99,0.002711034
9/16/2013,0,0.0049,0.0049,-0.004,0.004,-0.0002,0.0038,0.0027,1.95E-15,5.30578208,1697.6,0.005677017
9/17/2013,0,0.0054,0.0054,0.0042,-0.0013,-0.0032,-0.0019,0.0007,1.60E-15,5.30578208,1704.76,0.004208849
9/18/2013,0,0.011,0.011,-0.0025,-0.0047,0.0001,-0.002,-0.0054,3.16E-15,5.30578208,1725.52,0.012104116
9/19/2013,0,-0.0013,-0.0013,0.0009,-0.0063,0.0009,-0.0029,0.0009,5.15E-16,5.30578208,1722.34,-0.001844623
9/20/2013,0,-0.0063,-0.0063,0.0052,0.002,-0.001,-0.0017,0.0032,1.50E-15,5.30578208,1709.91,-0.007243094
9/23/2013,0,-0.0045,-0.0045,0.0042,-0.0042,0.0066,-0.0021,-0.0054,1.60E-15,5.30578208,1701.84,-0.004730719
9/24/2013,0,-0.0013,-0.0013,0.0049,0.0002,-0.001,-0.0001,0.0058,8.44E-16,5.30578208,1697.42,-0.002600567
9/25/2013,0,-0.0023,-0.0023,0.0009,0.0058,-0.0041,0.0004,0.0019,9.26E-16,5.30578208,1692.77,-0.002743211
9/26/2013,0,0.0042,0.0042,0.0013,-0.0072,0.0016,-0.0029,0.0038,1.31E-15,5.30578208,1698.67,0.003479352
9/27/2013,0,-0.0039,-0.0039,-0.0001,-0.0002,0.0005,-0.0011,0.0034,1.47E-15,5.30578208,1691.75,-0.004082096
9/30/2013,0,-0.0049,-0.0049,0.0052,0.0001,0.0013,0.0001,0.0022,1.96E-15,5.30578208,1681.55,-0.006047509
10/01/2013,0,0.009,0.009,0.0038,-0.001,-0.0012,-0.0022,0.0047,2.61E-15,4.37262577,1695,0.007966754
10/02/2013,0,-0.001,-0.001,-0.0034,-0.0007,-0.001,-0.0008,-0.0012,2.25E-16,4.37262577,1693.87,-0.000666889
10/03/2013,0,-0.0088,-0.0088,-0.0017,0.0019,0.0004,0.0025,-0.0011,2.95E-15,4.37262577,1678.66,-0.009019996
10/04/2013,0,0.0074,0.0074,-0.0001,0.0011,-0.0027,-0.0012,0.0053,2.60E-15,4.37262577,1690.5,0.007028487
10/07/2013,0,-0.0095,-0.0095,-0.0029,-0.0001,0.0011,0.0016,-0.0076,3.43E-15,4.37262577,1676.12,-0.008542745
10/08/2013,0,-0.0135,-0.0135,-0.004,0.0079,0.006,0.0053,-0.011,3.78E-15,4.37262577,1655.45,-0.012408723
10/09/2013,0,-0.0005,-0.0005,-0.0034,0.0062,0.0047,0.0034,-0.0023,1.74E-16,4.37262577,1656.4,0.000573697
10/10/2013,0,0.0223,0.0223,0.0019,-0.0004,-0.0033,-0.0027,0.012,6.83E-15,4.37262577,1692.56,0.021595603
10/11/2013,0,0.0071,0.0071,0.0077,0,0.0012,-0.0013,0.0024,2.25E-15,4.37262577,1703.2,0.006266659
10/14/2013,0,0.0044,0.0044,0.0019,-0.0009,0.0007,-0.0012,0.0026,1.66E-15,4.37262577,1710.14,0.004066404
10/15/2013,0,-0.0073,-0.0073,-0.0019,0.0003,0.0028,-0.0013,0.0007,2.26E-15,4.37262577,1698.06,-0.007088816
10/16/2013,0,0.0137,0.0137,-0.0032,0.0017,-0.0059,-0.0003,0.0062,4.12E-15,4.37262577,1721.54,0.013732816
10/17/2013,0,0.007,0.007,0.0011,-0.0006,-0.0015,0.0004,0.0021,2.02E-15,4.37262577,1733.15,0.006721323
10/18/2013,0,0.0073,0.0073,0.0025,0.0013,-0.0007,-0.0042,0.0032,1.84E-15,4.37262577,1744.5,0.00652742
10/21/2013,0,-0.0002,-0.0002,-0.0012,0.0001,0.0027,0.0003,-0.0016,3.10E-17,4.37262577,1744.66,9.17E-05
10/22/2013,0,0.005,0.005,-0.0027,0.0005,0.0023,0.0032,-0.0038,1.52E-15,4.37262577,1754.67,0.005721111
10/23/2013,0,-0.0051,-0.0051,0.0017,-0.0033,0.0059,0.0019,-0.0055,1.31E-15,4.37262577,1746.38,-0.004735731
10/24/2013,0,0.0042,0.0042,0.0036,-0.003,-0.0002,-0.0022,0.0016,9.10E-16,4.37262577,1752.07,0.003252872
10/25/2013,0,0.0033,0.0033,-0.0031,0.0008,0.0015,0.0004,-0.0026,1.41E-15,4.37262577,1759.77,0.004385173
10/28/2013,0,0.0009,0.0009,-0.0004,0.0006,0.0035,0.0015,-0.0058,4.14E-16,4.37262577,1762.11,0.001328836
10/29/2013,0,0.0054,0.0054,-0.0014,-0.0006,0.0008,0.0024,0.0026,1.68E-15,4.37262577,1771.95,0.00556868
10/30/2013,0,-0.0061,-0.0061,-0.0074,0.0047,0.0054,0.0005,-0.0042,1.42E-15,4.37262577,1763.31,-0.00488791
10/31/2013,0,-0.0034,-0.0034,-0.0011,-0.0045,0.0034,0.0017,0.0037,1.03E-15,4.37262577,1756.54,-0.00384676
11/01/2013,0,0.002,0.002,-0.0063,0.0023,0.0024,0.0029,-0.0006,8.04E-16,2.195695218,1761.64,0.002899228
11/04/2013,0,0.0047,0.0047,0.0075,-0.0006,0.0012,-0.0007,0.0004,1.14E-15,2.195695218,1767.93,0.003564177
11/05/2013,0,-0.0023,-0.0023,-0.0002,-0.0025,0.0021,-0.0008,0.006,8.16E-16,2.195695218,1762.97,-0.002809484
11/06/2013,0,0.0027,0.0027,-0.0081,0.0034,0.0027,0.0019,-0.0128,1.30E-15,2.195695218,1770.49,0.004256458
11/07/2013,0,-0.0146,-0.0146,-0.0031,0.0015,0.0012,0.003,-0.0114,3.30E-15,2.195695218,1747.15,-0.013270455
11/08/2013,0,0.0145,0.0145,0.0059,0.0046,-0.005,-0.0006,0.013,3.53E-15,2.195695218,1770.61,0.013338231
11/11/2013,0,0.0012,0.0012,0.0003,-0.0013,0,-0.0001,0.0026,2.90E-16,2.195695218,1771.89,0.000722654
11/12/2013,0,-0.0019,-0.0019,0.0036,-0.007,0.0051,0.0012,-0.0009,7.50E-16,2.195695218,1767.69,-0.002373164
11/13/2013,0,0.009,0.009,0.0008,-0.0011,-0.0037,-0.0024,0.0064,2.45E-15,2.195695218,1782,0.00806272
11/14/2013,0,0.0043,0.0043,-0.0058,0.003,-0.0011,0.0002,-0.0009,1.55E-15,2.195695218,1790.62,0.0048256
11/15/2013,0,0.0043,0.0043,0.0007,-0.0028,0.0004,-0.0004,-0.0005,1.30E-15,2.195695218,1798.18,0.004213114
11/18/2013,0,-0.005,-0.005,-0.0039,0.0046,0.004,0.0028,-0.0092,1.17E-15,2.195695218,1791.53,-0.003705039
11/19/2013,0,-0.0027,-0.0027,-0.0028,0.0026,0.0003,-0.0001,-0.0048,6.39E-16,2.195695218,1787.87,-0.002045036
11/20/2013,0,-0.0033,-0.0033,0.0027,0.0004,0.0002,-0.0002,0.001,1.18E-15,2.195695218,1781.37,-0.003642236
11/21/2013,0,0.0097,0.0097,0.008,-0.0003,-0.0045,-0.003,0.0091,2.49E-15,2.195695218,1795.85,0.008095716
11/22/2013,0,0.005,0.005,-0.0007,0.0008,-0.0006,-0.0002,0.0048,1.62E-15,2.195695218,1804.76,0.004949171
11/25/2013,0,-0.0011,-0.0011,0.0017,0.0013,0.0001,0.0022,-0.0037,4.21E-16,2.195695218,1802.48,-0.001264125
11/26/2013,0,0.0018,0.0018,0.008,-0.0042,-0.0037,-0.0041,0.0063,4.36E-17,2.195695218,1802.75,0.000149782
11/27/2013,0,0.003,0.003,0.0034,-0.0004,0.0007,0.0005,-0.0019,9.46E-16,2.195695218,1807.23,0.002482009
11/29/2013,0,-0.0002,-0.0002,0.0025,-0.0015,-0.0001,-0.0015,-0.0021,4.90E-16,2.195695218,1805.81,-0.000786042
12/02/2013,0,-0.0031,-0.0031,-0.0092,0.0014,0.0003,0.0004,0.0024,8.79E-16,4.75749778,1800.9,-0.002722705
12/03/2013,0,-0.0034,-0.0034,-0.0011,-0.0009,0.0014,-0.0002,-0.0062,9.23E-16,4.75749778,1795.15,-0.003197956
12/04/2013,0,-0.0007,-0.0007,-0.0022,0.0029,-0.0037,-0.0014,0.0008,3.63E-16,4.75749778,1792.81,-0.001304363
12/05/2013,0,-0.0035,-0.0035,0.006,-0.0065,0.0005,-0.0043,0.0028,1.31E-15,4.75749778,1785.03,-0.004349
12/06/2013,0,0.0102,0.0102,-0.0029,0.0018,0,0.0044,0.0025,3.54E-15,4.75749778,1805.09,0.01117523
12/09/2013,0,0.0017,0.0017,-0.0041,0.0001,-0.0004,0.0005,-0.0027,5.77E-16,4.75749778,1808.37,0.001815435
12/10/2013,0,-0.0034,-0.0034,-0.0055,0.0023,-0.0005,-0.0002,0.0015,1.02E-15,4.75749778,1802.62,-0.003184725
12/11/2013,0,-0.0117,-0.0117,-0.0032,0.0006,0.0055,0.0008,-0.0048,3.31E-15,4.75749778,1782.22,-0.011381384
12/12/2013,0,-0.0023,-0.0023,0.004,0.0023,-0.0029,-0.0009,0.0058,1.16E-15,4.75749778,1775.5,-0.003777705
12/13/2013,0,0.001,0.001,0.0023,0,-0.0026,0.002,0.0043,3.36E-17,4.75749778,1775.32,-0.000101385
12/16/2013,0,0.0067,0.0067,0.0059,-0.0013,0.0018,-0.0002,0.0003,1.98E-15,4.75749778,1786.54,0.0063001
12/17/2013,0,-0.0026,-0.0026,0.002,-0.0008,-0.0015,-0.0007,-0.0014,9.60E-16,4.75749778,1781,-0.003105784
12/18/2013,0,0.0155,0.0155,-0.0043,0.0005,-0.0007,0.0027,0.0018,3.79E-15,4.75749778,1810.65,0.016510893
12/19/2013,0,-0.001,-0.001,-0.0052,0.0024,-0.0007,0.0013,-0.0014,1.65E-16,4.75749778,1809.6,-0.00058007
12/20/2013,0,0.0069,0.0069,0.0126,-0.0029,-0.0024,-0.0038,0.0039,9.34E-16,4.75749778,1818.32,0.004807171
12/23/2013,0,0.0062,0.0062,0.0049,-0.0001,-0.0021,-0.0017,-0.0012,1.83E-15,4.75749778,1827.99,0.005304005
12/24/2013,0,0.0034,0.0034,0.001,0.0009,-0.0005,0.0017,-0.0019,2.19E-15,4.75749778,1833.32,0.002911528
12/26/2013,0,0.0044,0.0044,-0.0033,-0.0031,0.0021,0.0006,0.002,2.33E-15,4.75749778,1842.02,0.004734265
12/27/2013,0,-0.0005,-0.0005,-0.0003,0.0024,0.0009,0.0024,-0.0084,1.60E-16,4.75749778,1841.4,-0.000336644
12/30/2013,0,0,0,0.0002,-0.0031,0.0012,0.0006,-0.0007,7.64E-17,4.75749778,1841.07,-0.000179228
12/31/2013,0,0.0044,0.0044,-0.0017,0.0009,-0.0004,-0.0021,0.0005,1.66E-15,4.75749778,1848.36,0.003951835
01/02/2014,0,-0.0088,-0.0088,-0.0025,0.0018,-0.0031,0.0013,-0.0006,2.84E-15,3.922992974,1831.98,-0.00890141
01/03/2014,0,0.0003,0.0003,0.0041,0.0004,-0.0036,0.0014,0.0024,1.18E-16,3.922992974,1831.37,-0.000333029
01/06/2014,0,-0.0034,-0.0034,-0.0054,0.0029,-0.0032,0.0009,-0.0011,7.52E-16,3.922992974,1826.77,-0.002514941
01/07/2014,0,0.0068,0.0068,0.0031,-0.0037,-0.0007,-0.0027,0.0052,1.69E-15,3.922992974,1837.88,0.006063353
01/08/2014,0,0.0004,0.0004,-0.0001,-0.0011,-0.0048,-0.0002,0.0064,5.69E-17,3.922992974,1837.49,-0.000212224
01/09/2014,0,0.0002,0.0002,0.0017,-0.0044,-0.0054,-0.0042,0.0077,9.52E-17,3.922992974,1838.13,0.000348241
01/10/2014,0,0.0027,0.0027,0.0045,-0.0082,-0.003,-0.0033,-0.0015,6.75E-16,3.922992974,1842.37,0.002304036
1/13/2014,0,-0.0132,-0.0132,-0.001,0.001,-0.001,0.0046,-0.0054,3.49E-15,3.922992974,1819.2,-0.012655942
1/14/2014,0,0.0115,0.0115,0.0011,-0.0031,-0.0007,-0.0035,0.0056,3.14E-15,3.922992974,1838.88,0.010759847
1/15/2014,0,0.0053,0.0053,0.0021,0.002,-0.004,0,-0.003,1.33E-15,3.922992974,1848.38,0.005152889
1/16/2014,0,-0.0007,-0.0007,0.0025,-0.007,0,-0.0028,-0.0005,3.77E-16,3.922992974,1845.89,-0.001348034
1/17/2014,0,-0.0039,-0.0039,0.0001,0.0002,-0.0019,0.0003,0,1.05E-15,3.922992974,1838.7,-0.003902746
1/21/2014,0,0.003,0.003,0.0044,0,-0.0022,-0.0034,-0.0004,7.15E-16,3.922992974,1843.8,0.002769859
1/22/2014,0,0.0015,0.0015,0.003,0.0022,-0.0015,-0.0018,0.003,1.66E-16,3.922992974,1844.86,0.000574734
1/23/2014,0,-0.0086,-0.0086,0.001,-0.0054,0.0018,-0.0009,-0.0054,2.21E-15,3.922992974,1828.46,-0.008929311
1/24/2014,0,-0.0219,-0.0219,-0.0038,0.0017,0.0021,0.0004,-0.0099,4.59E-15,3.922992974,1790.29,-0.021096465
1/27/2014,0,-0.0065,-0.0065,-0.0079,0.0038,0.0044,0.004,-0.0055,1.22E-15,3.922992974,1781.56,-0.004888233
1/28/2014,0,0.0073,0.0073,0.0015,0.0007,-0.0084,0.0016,0.0083,1.79E-15,3.922992974,1792.5,0.006121909
1/29/2014,0,-0.0107,-0.0107,-0.0034,0.0021,0.0015,0.0016,-0.0055,2.63E-15,3.922992974,1774.2,-0.010261676
1/30/2014,0,0.0122,0.0122,0.0022,-0.0038,-0.0087,-0.0049,0.0125,3.17E-15,3.922992974,1794.19,0.01120405
1/31/2014,0,-0.0066,-0.0066,-0.001,-0.0034,0.002,-0.0021,0.0011,1.61E-15,3.922992974,1782.59,-0.006486304
02/03/2014,0,-0.0249,-0.0249,-0.0085,0.0027,0.002,0.0005,-0.0084,5.05E-15,5.504680153,1741.89,-0.023096632
02/04/2014,0,0.0077,0.0077,-0.0006,-0.0003,-0.0015,0.0021,0.0045,1.92E-15,5.504680153,1755.2,0.00761208
02/05/2014,0,-0.0023,-0.0023,-0.0058,0.002,0.0013,0.002,-0.001,5.24E-16,5.504680153,1751.64,-0.002030319
02/06/2014,0,0.0121,0.0121,-0.0043,0.0027,0.0007,-0.0006,0.0016,3.28E-15,5.504680153,1773.43,0.012363033
02/07/2014,0,0.0133,0.0133,-0.0024,-0.0063,-0.0044,-0.0047,0.0058,3.51E-15,5.504680153,1797.02,0.013214213
02/10/2014,0,0.0016,0.0016,0.0007,-0.0047,-0.0029,-0.0018,-0.0009,4.73E-16,5.504680153,1799.84,0.001568035
02/11/2014,0,0.0109,0.0109,-0.0017,0.0025,0.0001,0.001,0.0007,2.94E-15,5.504680153,1819.75,0.011001357
02/12/2014,0,0.0011,0.0011,0.0026,-0.0006,0.0018,-0.0001,0.0025,8.01E-17,5.504680153,1819.26,-0.000269304
2/13/2014,0,0.0072,0.0072,0.0065,-0.0007,-0.0022,-0.0033,0.0037,1.73E-15,5.504680153,1829.83,0.005793241
2/14/2014,0,0.0042,0.0042,-0.0033,0.0036,0.0037,0.0035,-0.0033,1.51E-15,5.504680153,1838.63,0.004797663
2/18/2014,0,0.0027,0.0027,0.0094,-0.0024,-0.0031,-0.0026,0.0073,3.31E-16,5.504680153,1840.76,0.001157801
2/19/2014,0,-0.0074,-0.0074,-0.0032,-0.0044,0.0033,0.0006,-0.0033,1.76E-15,5.504680153,1828.75,-0.006545856
2/20/2014,0,0.007,0.007,0.0052,-0.0022,-0.0001,-0.0019,0.0051,1.73E-15,5.504680153,1839.78,0.006013326
2/21/2014,0,-0.0009,-0.0009,0.0037,-0.0002,0,-0.0007,0.0024,5.53E-16,5.504680153,1836.25,-0.001920551
